Year,Reference area,Sex,GeoCode,Value,M49_country_code
2016,Jalal-Abad,Male,KG03,90.3,KGZ
2017,Jalal-Abad,Male,KG03,87.5,KGZ
2018,Jalal-Abad,Male,KG03,82.492292,KGZ
2019,Jalal-Abad,Male,KG03,70.478672,KGZ
2020,Jalal-Abad,Male,KG03,56.225754,KGZ
2021,Jalal-Abad,Male,KG03,61.861275,KGZ
2007,Issyk-Kul,,KG02,74.818397,KGZ
2008,Issyk-Kul,,KG02,65.710142,KGZ
2009,Issyk-Kul,,KG02,68.260473,KGZ
2010,Issyk-Kul,,KG02,67.280621,KGZ
2011,Issyk-Kul,,KG02,68.345501,KGZ
2012,Issyk-Kul,,KG02,70.114091,KGZ
2013,Issyk-Kul,,KG02,69.963198,KGZ
2014,Issyk-Kul,,KG02,63.962325,KGZ
2015,Issyk-Kul,,KG02,58.459621,KGZ
2016,Issyk-Kul,,KG02,60.411219,KGZ
2017,Issyk-Kul,,KG02,48.6,KGZ
2018,Issyk-Kul,,KG02,48.933537,KGZ
2019,Issyk-Kul,,KG02,50.313751,KGZ
2020,Issyk-Kul,,KG02,28.457427,KGZ
2021,Issyk-Kul,,KG02,36.712395,KGZ
2007,Issyk-Kul,Female,KG02,57.509562,KGZ
2008,Issyk-Kul,Female,KG02,56.84919,KGZ
2009,Issyk-Kul,Female,KG02,57.58451,KGZ
2010,Issyk-Kul,Female,KG02,55.0,KGZ
2011,Issyk-Kul,Female,KG02,53.747679,KGZ
2012,Issyk-Kul,Female,KG02,57.222843,KGZ
2013,Issyk-Kul,Female,KG02,57.9,KGZ
2014,Issyk-Kul,Female,KG02,51.3,KGZ
2015,Issyk-Kul,Female,KG02,48.5,KGZ
2016,Issyk-Kul,Female,KG02,53.8,KGZ
2017,Issyk-Kul,Female,KG02,34.8,KGZ
2018,Issyk-Kul,Female,KG02,34.802404,KGZ
2019,Issyk-Kul,Female,KG02,37.584717,KGZ
2020,Issyk-Kul,Female,KG02,20.524708,KGZ
2021,Issyk-Kul,Female,KG02,26.872053,KGZ
2007,Issyk-Kul,Male,KG02,92.654432,KGZ
2008,Issyk-Kul,Male,KG02,74.822647,KGZ
2009,Issyk-Kul,Male,KG02,79.185677,KGZ
2010,Issyk-Kul,Male,KG02,79.8,KGZ
2011,Issyk-Kul,Male,KG02,83.206714,KGZ
2012,Issyk-Kul,Male,KG02,83.217008,KGZ
2013,Issyk-Kul,Male,KG02,82.2,KGZ
2014,Issyk-Kul,Male,KG02,76.8,KGZ
2015,Issyk-Kul,Male,KG02,68.5,KGZ
2016,Issyk-Kul,Male,KG02,67.1,KGZ
2017,Issyk-Kul,Male,KG02,62.4,KGZ
2018,Issyk-Kul,Male,KG02,63.187108,KGZ
2019,Issyk-Kul,Male,KG02,63.145201,KGZ
2020,Issyk-Kul,Male,KG02,36.325895,KGZ
2021,Issyk-Kul,Male,KG02,46.638444,KGZ
2007,Naryn,,KG04,89.134835,KGZ
2008,Naryn,,KG04,101.241128,KGZ
2009,Naryn,,KG04,97.171948,KGZ
2010,Naryn,,KG04,103.928178,KGZ
2011,Naryn,,KG04,95.240986,KGZ
2012,Naryn,,KG04,105.056599,KGZ
2013,Naryn,,KG04,90.465191,KGZ
2014,Naryn,,KG04,98.190078,KGZ
2015,Naryn,,KG04,84.752208,KGZ
2016,Naryn,,KG04,77.322632,KGZ
2017,Naryn,,KG04,59.5,KGZ
2018,Naryn,,KG04,67.959771,KGZ
2019,Naryn,,KG04,55.837828,KGZ
2020,Naryn,,KG04,37.816152,KGZ
2021,Naryn,,KG04,51.155082,KGZ
2007,Naryn,Female,KG04,73.136894,KGZ
2008,Naryn,Female,KG04,93.896008,KGZ
2009,Naryn,Female,KG04,87.733728,KGZ
2010,Naryn,Female,KG04,85.5,KGZ
2011,Naryn,Female,KG04,86.159148,KGZ
2012,Naryn,Female,KG04,83.765487,KGZ
2013,Naryn,Female,KG04,76.0,KGZ
2014,Naryn,Female,KG04,87.0,KGZ
2015,Naryn,Female,KG04,75.0,KGZ
2016,Naryn,Female,KG04,63.3,KGZ
2017,Naryn,Female,KG04,49.0,KGZ
2018,Naryn,Female,KG04,47.075606,KGZ
2019,Naryn,Female,KG04,48.742238,KGZ
2020,Naryn,Female,KG04,29.03228,KGZ
2021,Naryn,Female,KG04,43.08338,KGZ
2007,Naryn,Male,KG04,104.664525,KGZ
2008,Naryn,Male,KG04,108.341574,KGZ
2009,Naryn,Male,KG04,106.394379,KGZ
2010,Naryn,Male,KG04,121.9,KGZ
2011,Naryn,Male,KG04,104.080869,KGZ
2012,Naryn,Male,KG04,125.735925,KGZ
2013,Naryn,Male,KG04,104.4,KGZ
2014,Naryn,Male,KG04,109.0,KGZ
2015,Naryn,Male,KG04,94.2,KGZ
2016,Naryn,Male,KG04,91.0,KGZ
2017,Naryn,Male,KG04,69.6,KGZ
2018,Naryn,Male,KG04,88.116038,KGZ
2019,Naryn,Male,KG04,62.681401,KGZ
2020,Naryn,Male,KG04,46.928626,KGZ
2021,Naryn,Male,KG04,58.934228,KGZ
2007,Osh,,KG06,102.866708,KGZ
2008,Osh,,KG06,97.93957,KGZ
2009,Osh,,KG06,99.503115,KGZ
2010,Osh,,KG06,90.272855,KGZ
2011,Osh,,KG06,86.981785,KGZ
2012,Osh,,KG06,89.531841,KGZ
2013,Osh,,KG06,97.423584,KGZ
2014,Osh,,KG06,90.681619,KGZ
2015,Osh,,KG06,91.237869,KGZ
2016,Osh,,KG06,83.857442,KGZ
2017,Osh,,KG06,84.4,KGZ
2018,Osh,,KG06,75.003106,KGZ
2019,Osh,,KG06,75.86951,KGZ
2020,Osh,,KG06,51.382322,KGZ
2021,Osh,,KG06,54.519798,KGZ
2007,Osh,Female,KG06,85.479058,KGZ
2008,Osh,Female,KG06,79.853854,KGZ
2009,Osh,Female,KG06,84.498903,KGZ
2010,Osh,Female,KG06,83.3,KGZ
2011,Osh,Female,KG06,78.306875,KGZ
2012,Osh,Female,KG06,79.852654,KGZ
2013,Osh,Female,KG06,89.2,KGZ
2014,Osh,Female,KG06,82.7,KGZ
2015,Osh,Female,KG06,83.8,KGZ
2016,Osh,Female,KG06,78.4,KGZ
2017,Osh,Female,KG06,73.3,KGZ
2018,Osh,Female,KG06,68.791282,KGZ
2019,Osh,Female,KG06,70.149044,KGZ
2020,Osh,Female,KG06,45.862881,KGZ
2021,Osh,Female,KG06,52.474444,KGZ
2007,Osh,Male,KG06,120.175935,KGZ
2008,Osh,Male,KG06,115.965366,KGZ
2009,Osh,Male,KG06,114.268343,KGZ
2010,Osh,Male,KG06,97.1,KGZ
2011,Osh,Male,KG06,95.537626,KGZ
2012,Osh,Male,KG06,99.072585,KGZ
2013,Osh,Male,KG06,105.5,KGZ
2014,Osh,Male,KG06,98.5,KGZ
2015,Osh,Male,KG06,98.5,KGZ
2016,Osh,Male,KG06,89.2,KGZ
2017,Osh,Male,KG06,95.3,KGZ
2018,Osh,Male,KG06,81.086922,KGZ
2019,Osh,Male,KG06,81.465087,KGZ
2020,Osh,Male,KG06,57.028089,KGZ
2021,Osh,Male,KG06,56.519551,KGZ
2007,Talas,,KG07,109.772016,KGZ
2008,Talas,,KG07,98.863075,KGZ
2009,Talas,,KG07,98.836801,KGZ
2010,Talas,,KG07,105.89956,KGZ
2011,Talas,,KG07,107.889182,KGZ
2012,Talas,,KG07,96.876369,KGZ
2013,Talas,,KG07,106.455247,KGZ
2014,Talas,,KG07,101.925994,KGZ
2015,Talas,,KG07,95.886509,KGZ
2016,Talas,,KG07,83.723318,KGZ
2017,Talas,,KG07,73.9,KGZ
2018,Talas,,KG07,59.722977,KGZ
2019,Talas,,KG07,56.142519,KGZ
2020,Talas,,KG07,44.951835,KGZ
2021,Talas,,KG07,46.970409,KGZ
2007,Talas,Female,KG07,86.911498,KGZ
2008,Talas,Female,KG07,90.931636,KGZ
2009,Talas,Female,KG07,76.560919,KGZ
2010,Talas,Female,KG07,87.0,KGZ
2011,Talas,Female,KG07,90.313258,KGZ
2012,Talas,Female,KG07,85.593946,KGZ
2013,Talas,Female,KG07,89.3,KGZ
2014,Talas,Female,KG07,89.6,KGZ
2015,Talas,Female,KG07,81.0,KGZ
2016,Talas,Female,KG07,67.0,KGZ
2017,Talas,Female,KG07,66.0,KGZ
2018,Talas,Female,KG07,46.443942,KGZ
2019,Talas,Female,KG07,44.202937,KGZ
2020,Talas,Female,KG07,38.216467,KGZ
2021,Talas,Female,KG07,27.43769,KGZ
2007,Talas,Male,KG07,132.527127,KGZ
2008,Talas,Male,KG07,106.730401,KGZ
2009,Talas,Male,KG07,121.037767,KGZ
2010,Talas,Male,KG07,124.6,KGZ
2011,Talas,Male,KG07,125.307942,KGZ
2012,Talas,Male,KG07,108.024821,KGZ
2013,Talas,Male,KG07,123.4,KGZ
2014,Talas,Male,KG07,114.1,KGZ
2015,Talas,Male,KG07,110.5,KGZ
2016,Talas,Male,KG07,100.1,KGZ
2017,Talas,Male,KG07,81.6,KGZ
2018,Talas,Male,KG07,72.717357,KGZ
2019,Talas,Male,KG07,67.817831,KGZ
2020,Talas,Male,KG07,51.836827,KGZ
2021,Talas,Male,KG07,66.104416,KGZ
2007,Chui,,KG08,158.506191,KGZ
2008,Chui,,KG08,166.836568,KGZ
2009,Chui,,KG08,155.181689,KGZ
2010,Chui,,KG08,154.517607,KGZ
2011,Chui,,KG08,158.539192,KGZ
2012,Chui,,KG08,156.780391,KGZ
2013,Chui,,KG08,144.320612,KGZ
2014,Chui,,KG08,129.231041,KGZ
2015,Chui,,KG08,141.654663,KGZ
2016,Chui,,KG08,135.218207,KGZ
2017,Chui,,KG08,136.2,KGZ
2018,Chui,,KG08,124.217601,KGZ
2019,Chui,,KG08,119.199292,KGZ
2020,Chui,,KG08,82.176148,KGZ
2021,Chui,,KG08,88.246666,KGZ
2007,Chui,Female,KG08,125.927217,KGZ
2008,Chui,Female,KG08,125.534299,KGZ
2009,Chui,Female,KG08,117.922225,KGZ
2010,Chui,Female,KG08,125.0,KGZ
2011,Chui,Female,KG08,112.218882,KGZ
2012,Chui,Female,KG08,111.421405,KGZ
2013,Chui,Female,KG08,108.3,KGZ
2014,Chui,Female,KG08,108.3,KGZ
2015,Chui,Female,KG08,118.6,KGZ
2016,Chui,Female,KG08,111.0,KGZ
2017,Chui,Female,KG08,108.3,KGZ
2018,Chui,Female,KG08,99.197956,KGZ
2019,Chui,Female,KG08,93.086319,KGZ
2020,Chui,Female,KG08,66.965035,KGZ
2021,Chui,Female,KG08,71.914699,KGZ
2007,Chui,Male,KG08,191.988363,KGZ
2008,Chui,Male,KG08,209.227296,KGZ
2009,Chui,Male,KG08,193.791585,KGZ
2010,Chui,Male,KG08,185.1,KGZ
2011,Chui,Male,KG08,206.421677,KGZ
2012,Chui,Male,KG08,203.602691,KGZ
2013,Chui,Male,KG08,181.5,KGZ
2014,Chui,Male,KG08,150.8,KGZ
2015,Chui,Male,KG08,165.4,KGZ
2016,Chui,Male,KG08,160.2,KGZ
2017,Chui,Male,KG08,165.0,KGZ
2018,Chui,Male,KG08,150.009376,KGZ
2019,Chui,Male,KG08,146.103584,KGZ
2020,Chui,Male,KG08,96.931981,KGZ
2021,Chui,Male,KG08,105.100592,KGZ
2007,Bishkek (city),,KG11,174.387607,KGZ
2008,Bishkek (city),,KG11,123.075571,KGZ
2009,Bishkek (city),,KG11,114.473037,KGZ
2010,Bishkek (city),,KG11,113.112758,KGZ
2011,Bishkek (city),,KG11,114.984154,KGZ
2012,Bishkek (city),,KG11,123.691851,KGZ
2013,Bishkek (city),,KG11,126.393198,KGZ
2014,Bishkek (city),,KG11,133.511493,KGZ
2015,Bishkek (city),,KG11,132.924152,KGZ
2016,Bishkek (city),,KG11,114.6052,KGZ
2017,Bishkek (city),,KG11,113.1,KGZ
2018,Bishkek (city),,KG11,102.592405,KGZ
2019,Bishkek (city),,KG11,95.33145,KGZ
2020,Bishkek (city),,KG11,56.391242,KGZ
2021,Bishkek (city),,KG11,63.98094,KGZ
2007,Bishkek (city),Female,KG11,121.389891,KGZ
2008,Bishkek (city),Female,KG11,101.464217,KGZ
2009,Bishkek (city),Female,KG11,90.39282,KGZ
2010,Bishkek (city),Female,KG11,91.9,KGZ
2011,Bishkek (city),Female,KG11,90.229385,KGZ
2012,Bishkek (city),Female,KG11,97.405136,KGZ
2013,Bishkek (city),Female,KG11,110.2,KGZ
2014,Bishkek (city),Female,KG11,108.1,KGZ
2015,Bishkek (city),Female,KG11,103.1,KGZ
2016,Bishkek (city),Female,KG11,92.2,KGZ
2017,Bishkek (city),Female,KG11,91.3,KGZ
2018,Bishkek (city),Female,KG11,75.045722,KGZ
2019,Bishkek (city),Female,KG11,69.840615,KGZ
2020,Bishkek (city),Female,KG11,50.844031,KGZ
2021,Bishkek (city),Female,KG11,55.546587,KGZ
2007,Bishkek (city),Male,KG11,232.398826,KGZ
2008,Bishkek (city),Male,KG11,146.699891,KGZ
2009,Bishkek (city),Male,KG11,142.327909,KGZ
2010,Bishkek (city),Male,KG11,137.6,KGZ
2011,Bishkek (city),Male,KG11,143.529739,KGZ
2012,Bishkek (city),Male,KG11,153.949048,KGZ
2013,Bishkek (city),Male,KG11,145.0,KGZ
2014,Bishkek (city),Male,KG11,162.1,KGZ
2015,Bishkek (city),Male,KG11,167.0,KGZ
2016,Bishkek (city),Male,KG11,140.2,KGZ
2017,Bishkek (city),Male,KG11,137.8,KGZ
2018,Bishkek (city),Male,KG11,133.887972,KGZ
2019,Bishkek (city),Male,KG11,124.207562,KGZ
2020,Bishkek (city),Male,KG11,61.300999,KGZ
2021,Bishkek (city),Male,KG11,73.505198,KGZ
2007,Osh (city),,KG21,103.296686,KGZ
2008,Osh (city),,KG21,99.531522,KGZ
2009,Osh (city),,KG21,99.784188,KGZ
2010,Osh (city),,KG21,85.444525,KGZ
2011,Osh (city),,KG21,88.724902,KGZ
2012,Osh (city),,KG21,98.392408,KGZ
2013,Osh (city),,KG21,83.705251,KGZ
2014,Osh (city),,KG21,103.082002,KGZ
2015,Osh (city),,KG21,89.736358,KGZ
2016,Osh (city),,KG21,92.52618,KGZ
2017,Osh (city),,KG21,89.7,KGZ
2018,Osh (city),,KG21,84.314452,KGZ
2019,Osh (city),,KG21,79.086776,KGZ
2020,Osh (city),,KG21,54.829571,KGZ
2021,Osh (city),,KG21,43.916364,KGZ
2007,Osh (city),Female,KG21,83.113365,KGZ
2008,Osh (city),Female,KG21,63.749059,KGZ
2009,Osh (city),Female,KG21,82.603422,KGZ
2010,Osh (city),Female,KG21,68.0,KGZ
2011,Osh (city),Female,KG21,75.035079,KGZ
2012,Osh (city),Female,KG21,78.139535,KGZ
2013,Osh (city),Female,KG21,64.4,KGZ
2014,Osh (city),Female,KG21,92.2,KGZ
2015,Osh (city),Female,KG21,78.5,KGZ
2016,Osh (city),Female,KG21,77.6,KGZ
2017,Osh (city),Female,KG21,75.3,KGZ
2018,Osh (city),Female,KG21,83.024189,KGZ
2019,Osh (city),Female,KG21,76.750352,KGZ
2020,Osh (city),Female,KG21,58.407045,KGZ
2021,Osh (city),Female,KG21,40.980199,KGZ
2007,Osh (city),Male,KG21,125.184647,KGZ
2008,Osh (city),Male,KG21,138.35178,KGZ
2009,Osh (city),Male,KG21,118.375597,KGZ
2010,Osh (city),Male,KG21,104.4,KGZ
2011,Osh (city),Male,KG21,103.609189,KGZ
2012,Osh (city),Male,KG21,120.379721,KGZ
2013,Osh (city),Male,KG21,104.5,KGZ
2014,Osh (city),Male,KG21,114.8,KGZ
2015,Osh (city),Male,KG21,101.8,KGZ
2016,Osh (city),Male,KG21,108.5,KGZ
2017,Osh (city),Male,KG21,105.2,KGZ
2018,Osh (city),Male,KG21,85.689803,KGZ
2019,Osh (city),Male,KG21,81.569918,KGZ
2020,Osh (city),Male,KG21,51.452933,KGZ
2021,Osh (city),Male,KG21,47.015459,KGZ
