Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code
2016,per 100000 population,Ontustik Kazakhstan,,,8.71,KAZ
2016,per 100000 population,Pavlodar,,,4.49,KAZ
2016,per 100000 population,Soltustik Kazakhstan,,,17.48,KAZ
2016,per 100000 population,Shygys Kazakhstan,,,22.69,KAZ
2016,per 100000 population,Nur-Sultan city,,,10.51,KAZ
2016,per 100000 population,Almaty city,,,4.75,KAZ
2016,per 100000 population,,urban,,11.95,KAZ
2016,per 100000 population,Akmola,urban,,26.0,KAZ
2016,per 100000 population,Aktobe,urban,,15.95,KAZ
2016,per 100000 population,Almaty,urban,,16.92,KAZ
2016,per 100000 population,Atyrau,urban,,13.56,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,,14.33,KAZ
2016,per 100000 population,Zhambyl,urban,,10.47,KAZ
2016,per 100000 population,Karagandy,urban,,19.22,KAZ
2016,per 100000 population,Kostanay,urban,,23.5,KAZ
2016,per 100000 population,Kyzylorda,urban,,9.19,KAZ
2016,per 100000 population,Mangistau,urban,,10.07,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,,5.66,KAZ
2016,per 100000 population,Pavlodar,urban,,4.12,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,,12.44,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,,16.84,KAZ
2016,per 100000 population,Nur-Sultan city,urban,,10.51,KAZ
2016,per 100000 population,Almaty city,urban,,4.75,KAZ
2016,per 100000 population,,rural,,17.81,KAZ
2016,per 100000 population,Akmola,rural,,28.25,KAZ
2016,per 100000 population,Aktobe,rural,,20.72,KAZ
2016,per 100000 population,Almaty,rural,,16.41,KAZ
2016,per 100000 population,Atyrau,rural,,14.36,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,,20.73,KAZ
2016,per 100000 population,Zhambyl,rural,,10.24,KAZ
2016,per 100000 population,Karagandy,rural,,31.8,KAZ
2016,per 100000 population,Kostanay,rural,,41.6,KAZ
2016,per 100000 population,Kyzylorda,rural,,5.79,KAZ
2016,per 100000 population,Mangistau,rural,,12.11,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,,11.21,KAZ
2016,per 100000 population,Pavlodar,rural,,5.38,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,,21.43,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,,31.49,KAZ
2016,per 100000 population,,,Male,24.59,KAZ
2016,per 100000 population,Akmola,,Male,48.39,KAZ
2016,per 100000 population,Aktobe,,Male,31.01,KAZ
2016,per 100000 population,Almaty,,Male,26.23,KAZ
2016,per 100000 population,Atyrau,,Male,23.68,KAZ
2016,per 100000 population,Batys Kazakhstan,,Male,32.04,KAZ
2016,per 100000 population,Zhambyl,,Male,16.46,KAZ
2016,per 100000 population,Karagandy,,Male,38.91,KAZ
2016,per 100000 population,Kostanay,,Male,57.28,KAZ
2016,per 100000 population,Kyzylorda,,Male,12.48,KAZ
2016,per 100000 population,Mangistau,,Male,16.14,KAZ
2016,per 100000 population,Ontustik Kazakhstan,,Male,13.36,KAZ
2016,per 100000 population,Pavlodar,,Male,8.94,KAZ
2016,per 100000 population,Soltustik Kazakhstan,,Male,29.22,KAZ
2016,per 100000 population,Shygys Kazakhstan,,Male,39.94,KAZ
2016,per 100000 population,Nur-Sultan city,,Male,18.44,KAZ
2016,per 100000 population,Almaty city,,Male,7.98,KAZ
2016,per 100000 population,,urban,Male,20.57,KAZ
2016,per 100000 population,Akmola,urban,Male,46.87,KAZ
2016,per 100000 population,Aktobe,urban,Male,26.85,KAZ
2016,per 100000 population,Almaty,urban,Male,27.9,KAZ
2016,per 100000 population,Atyrau,urban,Male,23.22,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,Male,28.28,KAZ
2016,per 100000 population,Zhambyl,urban,Male,15.5,KAZ
2016,per 100000 population,Karagandy,urban,Male,34.06,KAZ
2016,per 100000 population,Kostanay,urban,Male,41.94,KAZ
2016,per 100000 population,Kyzylorda,urban,Male,16.37,KAZ
2016,per 100000 population,Mangistau,urban,Male,14.73,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,Male,8.76,KAZ
2016,per 100000 population,Pavlodar,urban,Male,8.11,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,Male,23.01,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,Male,28.75,KAZ
2016,per 100000 population,Nur-Sultan city,urban,Male,18.44,KAZ
2016,per 100000 population,Almaty city,urban,Male,7.98,KAZ
2016,per 100000 population,,rural,Male,29.62,KAZ
2016,per 100000 population,Akmola,rural,Male,49.68,KAZ
2016,per 100000 population,Aktobe,rural,Male,37.64,KAZ
2016,per 100000 population,Almaty,rural,Male,25.72,KAZ
2016,per 100000 population,Atyrau,rural,Male,24.09,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,Male,35.52,KAZ
2016,per 100000 population,Zhambyl,rural,Male,17.08,KAZ
2016,per 100000 population,Karagandy,rural,Male,56.05,KAZ
2016,per 100000 population,Kostanay,rural,Male,73.52,KAZ
2016,per 100000 population,Kyzylorda,rural,Male,9.56,KAZ
2016,per 100000 population,Mangistau,rural,Male,17.29,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,Male,17.0,KAZ
2016,per 100000 population,Pavlodar,rural,Male,10.77,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,Male,33.69,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,Male,55.51,KAZ
2016,per 100000 population,,,Female,4.98,KAZ
2016,per 100000 population,Akmola,,Female,7.33,KAZ
2016,per 100000 population,Aktobe,,Female,5.3,KAZ
2016,per 100000 population,Almaty,,Female,7.12,KAZ
2016,per 100000 population,Atyrau,,Female,4.58,KAZ
2016,per 100000 population,Batys Kazakhstan,,Female,3.94,KAZ
2016,per 100000 population,Zhambyl,,Female,4.41,KAZ
2016,per 100000 population,Karagandy,,Female,6.45,KAZ
2016,per 100000 population,Kostanay,,Female,9.26,KAZ
2016,per 100000 population,Kyzylorda,,Female,2.08,KAZ
2016,per 100000 population,Mangistau,,Female,6.27,KAZ
2016,per 100000 population,Ontustik Kazakhstan,,Female,4.1,KAZ
2016,per 100000 population,Pavlodar,,Female,0.5,KAZ
2016,per 100000 population,Soltustik Kazakhstan,,Female,6.75,KAZ
2016,per 100000 population,Shygys Kazakhstan,,Female,6.99,KAZ
2016,per 100000 population,Nur-Sultan city,,Female,3.14,KAZ
2016,per 100000 population,Almaty city,,Female,2.03,KAZ
2016,per 100000 population,,urban,Female,4.29,KAZ
2016,per 100000 population,Akmola,urban,Female,7.54,KAZ
2016,per 100000 population,Aktobe,urban,Female,6.14,KAZ
2016,per 100000 population,Almaty,urban,Female,6.88,KAZ
2016,per 100000 population,Atyrau,urban,Female,4.67,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,Female,2.32,KAZ
2016,per 100000 population,Zhambyl,urban,Female,5.93,KAZ
2016,per 100000 population,Karagandy,urban,Female,6.31,KAZ
2016,per 100000 population,Kostanay,urban,Female,7.89,KAZ
2016,per 100000 population,Kyzylorda,urban,Female,2.32,KAZ
2016,per 100000 population,Mangistau,urban,Female,5.5,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,Female,2.72,KAZ
2016,per 100000 population,Pavlodar,urban,Female,0.69,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,Female,3.67,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,Female,6.65,KAZ
2016,per 100000 population,Nur-Sultan city,urban,Female,3.14,KAZ
2016,per 100000 population,Almaty city,urban,Female,2.03,KAZ
2016,per 100000 population,,rural,Female,5.96,KAZ
2016,per 100000 population,Akmola,rural,Female,7.14,KAZ
2016,per 100000 population,Aktobe,rural,Female,3.82,KAZ
2016,per 100000 population,Almaty,rural,Female,7.2,KAZ
2016,per 100000 population,Atyrau,rural,Female,4.5,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,Female,5.7,KAZ
2016,per 100000 population,Zhambyl,rural,Female,3.33,KAZ
2016,per 100000 population,Karagandy,rural,Female,7.06,KAZ
2016,per 100000 population,Kostanay,rural,Female,10.91,KAZ
2016,per 100000 population,Kyzylorda,rural,Female,1.89,KAZ
2016,per 100000 population,Mangistau,rural,Female,6.92,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,Female,5.29,KAZ
2016,per 100000 population,Pavlodar,rural,Female,0.0,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,Female,9.37,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,Female,7.55,KAZ
2017,per 100000 population,,,,14.77,KAZ
2017,per 100000 population,Akmola,,,34.34,KAZ
2017,per 100000 population,Aktobe,,,14.91,KAZ
2017,per 100000 population,Almaty,,,18.9,KAZ
2017,per 100000 population,Atyrau,,,13.03,KAZ
2017,per 100000 population,Batys Kazakhstan,,,15.83,KAZ
2017,per 100000 population,Zhambyl,,,9.5,KAZ
2017,per 100000 population,Karagandy,,,22.15,KAZ
2017,per 100000 population,Kostanay,,,28.61,KAZ
2017,per 100000 population,Kyzylorda,,,5.27,KAZ
2017,per 100000 population,Mangistau,,,9.52,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,,11.26,KAZ
2017,per 100000 population,Pavlodar,,,9.66,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,,11.59,KAZ
2017,per 100000 population,Shygys Kazakhstan,,,22.0,KAZ
2017,per 100000 population,Nur-Sultan city,,,9.98,KAZ
2017,per 100000 population,Almaty city,,,5.01,KAZ
2017,per 100000 population,,urban,,12.35,KAZ
2017,per 100000 population,Akmola,urban,,28.39,KAZ
2017,per 100000 population,Aktobe,urban,,12.44,KAZ
2017,per 100000 population,Almaty,urban,,20.44,KAZ
2017,per 100000 population,Atyrau,urban,,10.53,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,,9.12,KAZ
2017,per 100000 population,Zhambyl,urban,,10.53,KAZ
2017,per 100000 population,Karagandy,urban,,21.39,KAZ
2017,per 100000 population,Kostanay,urban,,21.24,KAZ
2017,per 100000 population,Kyzylorda,urban,,6.11,KAZ
2017,per 100000 population,Mangistau,urban,,10.69,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,,9.46,KAZ
2017,per 100000 population,Pavlodar,urban,,8.24,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,,9.2,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,,16.75,KAZ
2017,per 100000 population,Nur-Sultan city,urban,,9.98,KAZ
2017,per 100000 population,Almaty city,urban,,5.01,KAZ
2017,per 100000 population,,rural,,18.02,KAZ
2017,per 100000 population,Akmola,rural,,39.69,KAZ
2017,per 100000 population,Aktobe,rural,,19.16,KAZ
2017,per 100000 population,Almaty,rural,,18.42,KAZ
2017,per 100000 population,Atyrau,rural,,15.32,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,,22.83,KAZ
2017,per 100000 population,Zhambyl,rural,,8.81,KAZ
2017,per 100000 population,Karagandy,rural,,25.1,KAZ
2017,per 100000 population,Kostanay,rural,,37.14,KAZ
2017,per 100000 population,Kyzylorda,rural,,4.6,KAZ
2017,per 100000 population,Mangistau,rural,,8.68,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,,12.77,KAZ
2017,per 100000 population,Pavlodar,rural,,13.07,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,,13.51,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,,30.11,KAZ
2017,per 100000 population,,,Male,24.81,KAZ
2017,per 100000 population,Akmola,,Male,61.95,KAZ
2017,per 100000 population,Aktobe,,Male,24.75,KAZ
2017,per 100000 population,Almaty,,Male,31.17,KAZ
2017,per 100000 population,Atyrau,,Male,21.83,KAZ
2017,per 100000 population,Batys Kazakhstan,,Male,28.22,KAZ
2017,per 100000 population,Zhambyl,,Male,14.94,KAZ
2017,per 100000 population,Karagandy,,Male,36.8,KAZ
2017,per 100000 population,Kostanay,,Male,51.46,KAZ
2017,per 100000 population,Kyzylorda,,Male,9.5,KAZ
2017,per 100000 population,Mangistau,,Male,14.17,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,Male,16.96,KAZ
2017,per 100000 population,Pavlodar,,Male,16.79,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,Male,20.53,KAZ
2017,per 100000 population,Shygys Kazakhstan,,Male,36.46,KAZ
2017,per 100000 population,Nur-Sultan city,,Male,17.41,KAZ
2017,per 100000 population,Almaty city,,Male,9.37,KAZ
2017,per 100000 population,,urban,Male,21.03,KAZ
2017,per 100000 population,Akmola,urban,Male,53.07,KAZ
2017,per 100000 population,Aktobe,urban,Male,21.14,KAZ
2017,per 100000 population,Almaty,urban,Male,35.17,KAZ
2017,per 100000 population,Atyrau,urban,Male,16.99,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,Male,16.39,KAZ
2017,per 100000 population,Zhambyl,urban,Male,16.52,KAZ
2017,per 100000 population,Karagandy,urban,Male,36.34,KAZ
2017,per 100000 population,Kostanay,urban,Male,39.81,KAZ
2017,per 100000 population,Kyzylorda,urban,Male,10.71,KAZ
2017,per 100000 population,Mangistau,urban,Male,15.43,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,Male,13.82,KAZ
2017,per 100000 population,Pavlodar,urban,Male,15.01,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,Male,17.62,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,Male,26.49,KAZ
2017,per 100000 population,Nur-Sultan city,urban,Male,17.41,KAZ
2017,per 100000 population,Almaty city,urban,Male,9.37,KAZ
2017,per 100000 population,,rural,Male,29.57,KAZ
2017,per 100000 population,Akmola,rural,Male,69.5,KAZ
2017,per 100000 population,Aktobe,rural,Male,30.63,KAZ
2017,per 100000 population,Almaty,rural,Male,29.99,KAZ
2017,per 100000 population,Atyrau,rural,Male,26.08,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,Male,36.56,KAZ
2017,per 100000 population,Zhambyl,rural,Male,13.95,KAZ
2017,per 100000 population,Karagandy,rural,Male,38.46,KAZ
2017,per 100000 population,Kostanay,rural,Male,64.06,KAZ
2017,per 100000 population,Kyzylorda,rural,Male,8.58,KAZ
2017,per 100000 population,Mangistau,rural,Male,13.27,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,Male,19.48,KAZ
2017,per 100000 population,Pavlodar,rural,Male,20.73,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,Male,22.67,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,Male,50.69,KAZ
2017,per 100000 population,,,Female,5.36,KAZ
2017,per 100000 population,Akmola,,Female,8.42,KAZ
2017,per 100000 population,Aktobe,,Female,5.69,KAZ
2017,per 100000 population,Almaty,,Female,6.92,KAZ
2017,per 100000 population,Atyrau,,Female,4.49,KAZ
2017,per 100000 population,Batys Kazakhstan,,Female,4.21,KAZ
2017,per 100000 population,Zhambyl,,Female,4.23,KAZ
2017,per 100000 population,Karagandy,,Female,8.94,KAZ
2017,per 100000 population,Kostanay,,Female,8.02,KAZ
2017,per 100000 population,Kyzylorda,,Female,1.03,KAZ
2017,per 100000 population,Mangistau,,Female,4.89,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,Female,5.62,KAZ
2017,per 100000 population,Pavlodar,,Female,3.26,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,Female,3.41,KAZ
2017,per 100000 population,Shygys Kazakhstan,,Female,8.82,KAZ
2017,per 100000 population,Nur-Sultan city,,Female,3.08,KAZ
2017,per 100000 population,Almaty city,,Female,1.35,KAZ
2017,per 100000 population,,urban,Female,4.63,KAZ
2017,per 100000 population,Akmola,urban,Female,6.5,KAZ
2017,per 100000 population,Aktobe,urban,Female,4.59,KAZ
2017,per 100000 population,Almaty,urban,Female,6.94,KAZ
2017,per 100000 population,Atyrau,urban,Female,4.57,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,Female,2.84,KAZ
2017,per 100000 population,Zhambyl,urban,Female,5.12,KAZ
2017,per 100000 population,Karagandy,urban,Female,8.35,KAZ
2017,per 100000 population,Kostanay,urban,Female,5.5,KAZ
2017,per 100000 population,Kyzylorda,urban,Female,1.71,KAZ
2017,per 100000 population,Mangistau,urban,Female,5.91,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,Female,5.31,KAZ
2017,per 100000 population,Pavlodar,urban,Female,2.43,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,Female,2.2,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,Female,8.38,KAZ
2017,per 100000 population,Nur-Sultan city,urban,Female,3.08,KAZ
2017,per 100000 population,Almaty city,urban,Female,1.35,KAZ
2017,per 100000 population,,rural,Female,6.41,KAZ
2017,per 100000 population,Akmola,rural,Female,10.25,KAZ
2017,per 100000 population,Aktobe,rural,Female,7.67,KAZ
2017,per 100000 population,Almaty,rural,Female,6.91,KAZ
2017,per 100000 population,Atyrau,rural,Female,4.41,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,Female,5.77,KAZ
2017,per 100000 population,Zhambyl,rural,Female,3.6,KAZ
2017,per 100000 population,Karagandy,rural,Female,11.44,KAZ
2017,per 100000 population,Kostanay,rural,Female,11.12,KAZ
2017,per 100000 population,Kyzylorda,rural,Female,0.47,KAZ
2017,per 100000 population,Mangistau,rural,Female,4.17,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,Female,5.89,KAZ
2017,per 100000 population,Pavlodar,rural,Female,5.41,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,Female,4.47,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,Female,9.55,KAZ
2018,per 100000 population,,,,13.65,KAZ
2018,per 100000 population,Akmola,,,25.58,KAZ
2018,per 100000 population,Aktobe,,,14.94,KAZ
2018,per 100000 population,Almaty,,,15.19,KAZ
2018,per 100000 population,Atyrau,,,10.68,KAZ
2018,per 100000 population,Batys Kazakhstan,,,21.24,KAZ
2018,per 100000 population,Zhambyl,,,8.83,KAZ
2018,per 100000 population,Karagandy,,,20.01,KAZ
2018,per 100000 population,Kostanay,,,25.85,KAZ
2018,per 100000 population,Kyzylorda,,,4.44,KAZ
2018,per 100000 population,Mangistau,,,9.56,KAZ
2018,per 100000 population,Pavlodar,,,7.82,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,,15.09,KAZ
2018,per 100000 population,Turkistan,,,1.97,KAZ
2018,per 100000 population,Shygys Kazakhstan,,,19.84,KAZ
2018,per 100000 population,Nur-Sultan city,,,11.19,KAZ
2018,per 100000 population,Almaty city,,,7.6,KAZ
2018,per 100000 population,Shymkent city,,,2.24,KAZ
2018,per 100000 population,,urban,,12.36,KAZ
2018,per 100000 population,Akmola,urban,,27.26,KAZ
2018,per 100000 population,Aktobe,urban,,13.32,KAZ
2018,per 100000 population,Almaty,urban,,15.84,KAZ
2018,per 100000 population,Atyrau,urban,,11.9,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,,16.95,KAZ
2018,per 100000 population,Zhambyl,urban,,10.1,KAZ
2018,per 100000 population,Karagandy,urban,,18.67,KAZ
2018,per 100000 population,Kostanay,urban,,19.82,KAZ
2018,per 100000 population,Kyzylorda,urban,,6.59,KAZ
2018,per 100000 population,Mangistau,urban,,10.36,KAZ
2018,per 100000 population,Pavlodar,urban,,7.32,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,,5.55,KAZ
2018,per 100000 population,Turkistan,urban,,4.37,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,,15.34,KAZ
2018,per 100000 population,Nur-Sultan city,urban,,11.19,KAZ
2018,per 100000 population,Almaty city,urban,,7.6,KAZ
2018,per 100000 population,Shymkent city,urban,,2.24,KAZ
2018,per 100000 population,,rural,,15.42,KAZ
2018,per 100000 population,Akmola,rural,,24.08,KAZ
2018,per 100000 population,Aktobe,rural,,18.8,KAZ
2018,per 100000 population,Almaty,rural,,15.0,KAZ
2018,per 100000 population,Atyrau,rural,,9.35,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,,25.85,KAZ
2018,per 100000 population,Zhambyl,rural,,7.99,KAZ
2018,per 100000 population,Karagandy,rural,,25.24,KAZ
2018,per 100000 population,Kostanay,rural,,33.0,KAZ
2018,per 100000 population,Kyzylorda,rural,,2.73,KAZ
2018,per 100000 population,Mangistau,rural,,9.02,KAZ
2018,per 100000 population,Pavlodar,rural,,9.03,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,,23.0,KAZ
2018,per 100000 population,Turkistan,rural,,9.93,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,,26.98,KAZ
2018,per 100000 population,,,Male,23.55,KAZ
2018,per 100000 population,Akmola,,Male,46.6,KAZ
2018,per 100000 population,Aktobe,,Male,26.54,KAZ
2018,per 100000 population,Almaty,,Male,25.89,KAZ
2018,per 100000 population,Atyrau,,Male,19.09,KAZ
2018,per 100000 population,Batys Kazakhstan,,Male,39.39,KAZ
2018,per 100000 population,Zhambyl,,Male,15.22,KAZ
2018,per 100000 population,Karagandy,,Male,35.3,KAZ
2018,per 100000 population,Kostanay,,Male,44.6,KAZ
2018,per 100000 population,Kyzylorda,,Male,7.08,KAZ
2018,per 100000 population,Mangistau,,Male,14.7,KAZ
2018,per 100000 population,Pavlodar,,Male,13.73,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,Male,28.56,KAZ
2018,per 100000 population,Turkistan,,Male,16.55,KAZ
2018,per 100000 population,Shygys Kazakhstan,,Male,35.22,KAZ
2018,per 100000 population,Nur-Sultan city,,Male,19.34,KAZ
2018,per 100000 population,Almaty city,,Male,12.58,KAZ
2018,per 100000 population,Shymkent city,,Male,12.94,KAZ
2018,per 100000 population,,urban,Male,21.49,KAZ
2018,per 100000 population,Akmola,urban,Male,51.8,KAZ
2018,per 100000 population,Aktobe,urban,Male,23.12,KAZ
2018,per 100000 population,Almaty,urban,Male,28.1,KAZ
2018,per 100000 population,Atyrau,urban,Male,20.89,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,Male,31.97,KAZ
2018,per 100000 population,Zhambyl,urban,Male,17.01,KAZ
2018,per 100000 population,Karagandy,urban,Male,33.0,KAZ
2018,per 100000 population,Kostanay,urban,Male,34.43,KAZ
2018,per 100000 population,Kyzylorda,urban,Male,10.52,KAZ
2018,per 100000 population,Mangistau,urban,Male,17.75,KAZ
2018,per 100000 population,Pavlodar,urban,Male,13.01,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,Male,12.21,KAZ
2018,per 100000 population,Turkistan,urban,Male,20.94,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,Male,26.55,KAZ
2018,per 100000 population,Nur-Sultan city,urban,Male,19.34,KAZ
2018,per 100000 population,Almaty city,urban,Male,12.58,KAZ
2018,per 100000 population,Shymkent city,urban,Male,12.94,KAZ
2018,per 100000 population,,rural,Male,26.23,KAZ
2018,per 100000 population,Akmola,rural,Male,42.21,KAZ
2018,per 100000 population,Aktobe,rural,Male,34.28,KAZ
2018,per 100000 population,Almaty,rural,Male,25.27,KAZ
2018,per 100000 population,Atyrau,rural,Male,17.2,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,Male,46.72,KAZ
2018,per 100000 population,Zhambyl,rural,Male,14.11,KAZ
2018,per 100000 population,Karagandy,rural,Male,43.57,KAZ
2018,per 100000 population,Kostanay,rural,Male,55.85,KAZ
2018,per 100000 population,Kyzylorda,rural,Male,4.46,KAZ
2018,per 100000 population,Mangistau,rural,Male,12.61,KAZ
2018,per 100000 population,Pavlodar,rural,Male,15.31,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,Male,40.95,KAZ
2018,per 100000 population,Turkistan,rural,Male,15.49,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,Male,47.93,KAZ
2018,per 100000 population,,,Female,4.34,KAZ
2018,per 100000 population,Akmola,,Female,5.78,KAZ
2018,per 100000 population,Aktobe,,Female,4.04,KAZ
2018,per 100000 population,Almaty,,Female,4.69,KAZ
2018,per 100000 population,Atyrau,,Female,2.51,KAZ
2018,per 100000 population,Batys Kazakhstan,,Female,4.18,KAZ
2018,per 100000 population,Zhambyl,,Female,2.63,KAZ
2018,per 100000 population,Karagandy,,Female,6.21,KAZ
2018,per 100000 population,Kostanay,,Female,8.92,KAZ
2018,per 100000 population,Kyzylorda,,Female,1.78,KAZ
2018,per 100000 population,Mangistau,,Female,4.47,KAZ
2018,per 100000 population,Pavlodar,,Female,2.52,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,Female,2.75,KAZ
2018,per 100000 population,Turkistan,,Female,5.01,KAZ
2018,per 100000 population,Shygys Kazakhstan,,Female,5.81,KAZ
2018,per 100000 population,Nur-Sultan city,,Female,3.65,KAZ
2018,per 100000 population,Almaty city,,Female,3.42,KAZ
2018,per 100000 population,Shymkent city,,Female,2.55,KAZ
2018,per 100000 population,,urban,Female,4.23,KAZ
2018,per 100000 population,Akmola,urban,Female,5.42,KAZ
2018,per 100000 population,Aktobe,urban,Female,4.4,KAZ
2018,per 100000 population,Almaty,urban,Female,4.58,KAZ
2018,per 100000 population,Atyrau,urban,Female,3.53,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,Female,3.89,KAZ
2018,per 100000 population,Zhambyl,urban,Female,3.85,KAZ
2018,per 100000 population,Karagandy,urban,Female,6.14,KAZ
2018,per 100000 population,Kostanay,urban,Female,7.41,KAZ
2018,per 100000 population,Kyzylorda,urban,Female,2.81,KAZ
2018,per 100000 population,Mangistau,urban,Female,2.96,KAZ
2018,per 100000 population,Pavlodar,urban,Female,2.44,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,Female,0.0,KAZ
2018,per 100000 population,Turkistan,urban,Female,8.28,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,Female,5.71,KAZ
2018,per 100000 population,Nur-Sultan city,urban,Female,3.65,KAZ
2018,per 100000 population,Almaty city,urban,Female,3.42,KAZ
2018,per 100000 population,Shymkent city,urban,Female,2.55,KAZ
2018,per 100000 population,,rural,Female,4.5,KAZ
2018,per 100000 population,Akmola,rural,Female,6.12,KAZ
2018,per 100000 population,Aktobe,rural,Female,3.15,KAZ
2018,per 100000 population,Almaty,rural,Female,4.72,KAZ
2018,per 100000 population,Atyrau,rural,Female,1.35,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,Female,4.52,KAZ
2018,per 100000 population,Zhambyl,rural,Female,1.79,KAZ
2018,per 100000 population,Karagandy,rural,Female,6.48,KAZ
2018,per 100000 population,Kostanay,rural,Female,10.84,KAZ
2018,per 100000 population,Kyzylorda,rural,Female,0.93,KAZ
2018,per 100000 population,Mangistau,rural,Female,5.48,KAZ
2018,per 100000 population,Pavlodar,rural,Female,2.71,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,Female,5.23,KAZ
2018,per 100000 population,Turkistan,rural,Female,4.21,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,Female,6.0,KAZ
2019,per 100000 population,,,,12.82,KAZ
2019,per 100000 population,Akmola,,,23.86,KAZ
2019,per 100000 population,Aktobe,,,11.65,KAZ
2019,per 100000 population,Almaty,,,15.48,KAZ
2019,per 100000 population,Atyrau,,,10.63,KAZ
2019,per 100000 population,Batys Kazakhstan,,,21.08,KAZ
2019,per 100000 population,Zhambyl,,,12.5,KAZ
2019,per 100000 population,Karagandy,,,17.64,KAZ
2019,per 100000 population,Kostanay,,,25.96,KAZ
2019,per 100000 population,Kyzylorda,,,5.51,KAZ
2019,per 100000 population,Mangistau,,,8.42,KAZ
2019,per 100000 population,Pavlodar,,,9.69,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,,20.85,KAZ
2019,per 100000 population,Turkistan,,,7.9,KAZ
